Taille,Tri Par Selection,Tri par Insertion,Tri par fusion,Tri rapide,Tri par tas
1085,0.017000675201416016,0.0,0.0009992122650146484,MAX DEPTH,0.003000020980834961
1086,0.01699972152709961,0.0,0.0010004043579101562,MAX DEPTH,0.002000570297241211
1087,0.01530313491821289,0.001085042953491211,0.0010421276092529297,MAX DEPTH,0.0021054744720458984
1088,0.01702141761779785,0.0,0.0008978843688964844,MAX DEPTH,0.0030829906463623047
1089,0.01728534698486328,0.0,0.000993967056274414,MAX DEPTH,0.003003835678100586
1090,0.0170137882232666,0.0,0.0009815692901611328,MAX DEPTH,0.0029993057250976562
1091,0.017023324966430664,0.0,0.0009958744049072266,MAX DEPTH,0.0020008087158203125
1092,0.015969514846801758,0.0,0.001998424530029297,MAX DEPTH,0.002004861831665039
1093,0.016930341720581055,0.0,0.0010678768157958984,MAX DEPTH,0.003039121627807617
1094,0.016881227493286133,0.0,0.0009975433349609375,MAX DEPTH,0.002104043960571289
1095,0.016995906829833984,0.0,0.0019180774688720703,MAX DEPTH,0.002003908157348633
1096,0.018046140670776367,0.0,0.0010323524475097656,MAX DEPTH,0.0029959678649902344
1097,0.018007755279541016,0.0,0.000919342041015625,MAX DEPTH,0.0030786991119384766
1098,0.017180681228637695,0.0,0.0011203289031982422,MAX DEPTH,0.0031173229217529297
1099,0.017000436782836914,0.0,0.002003908157348633,MAX DEPTH,0.001997709274291992
1100,0.01595616340637207,0.0,0.0020520687103271484,MAX DEPTH,0.0020008087158203125
1101,0.017001628875732422,0.0,0.0009984970092773438,MAX DEPTH,0.003000020980834961
1102,0.017005443572998047,0.0,0.0009906291961669922,MAX DEPTH,0.0030138492584228516
1103,0.016988277435302734,0.0,0.0010221004486083984,MAX DEPTH,0.002976655960083008
1104,0.016917705535888672,0.0,0.0020821094512939453,MAX DEPTH,0.001918792724609375
1105,0.016256332397460938,0.0010290145874023438,0.0010607242584228516,MAX DEPTH,0.002003908157348633
1106,0.01698470115661621,0.0,0.00201416015625,MAX DEPTH,0.0019986629486083984
1107,0.017000675201416016,0.0,0.0020751953125,MAX DEPTH,0.0019245147705078125
1108,0.01708674430847168,0.0,0.0009884834289550781,MAX DEPTH,0.0029151439666748047
1109,0.018083810806274414,0.0,0.0010204315185546875,MAX DEPTH,0.0029816627502441406
1110,0.018013477325439453,0.0,0.0009005069732666016,MAX DEPTH,0.002084970474243164
1111,0.017000436782836914,0.0,0.0009958744049072266,MAX DEPTH,0.0030014514923095703
1112,0.01699209213256836,0.0,0.002026081085205078,MAX DEPTH,0.002013683319091797
1113,0.017017126083374023,0.0,0.0009696483612060547,MAX DEPTH,0.002000093460083008
1114,0.0179288387298584,0.0,0.0009989738464355469,MAX DEPTH,0.0029959678649902344
1115,0.016998767852783203,0.001081228256225586,0.0010089874267578125,MAX DEPTH,0.0019109249114990234
1116,0.017235279083251953,0.0,0.000995635986328125,MAX DEPTH,0.0019474029541015625
1117,0.015141487121582031,0.0,0.0010390281677246094,MAX DEPTH,0.001909017562866211
1118,0.014961957931518555,0.0,0.0020275115966796875,MAX DEPTH,0.002070903778076172
1119,0.01498556137084961,0.0,0.001001119613647461,MAX DEPTH,0.0020036697387695312
1120,0.015993118286132812,0.0,0.0011272430419921875,MAX DEPTH,0.0020225048065185547
1121,0.015249490737915039,0.0,0.001001596450805664,MAX DEPTH,0.002031087875366211
1122,0.015024185180664062,0.0,0.0019872188568115234,MAX DEPTH,0.002010822296142578
1123,0.015976667404174805,0.0,0.0010383129119873047,MAX DEPTH,0.0019652843475341797
1124,0.015562772750854492,0.0,0.0010013580322265625,MAX DEPTH,0.0029900074005126953
1125,0.015276432037353516,0.000946044921875,0.0010776519775390625,MAX DEPTH,0.001920461654663086
1126,0.017110109329223633,0.0,0.0009925365447998047,MAX DEPTH,0.0028989315032958984
1127,0.015395879745483398,0.0011048316955566406,0.0011439323425292969,MAX DEPTH,0.002039194107055664
1128,0.017098426818847656,0.0,0.0009906291961669922,MAX DEPTH,0.0019071102142333984
1129,0.016079187393188477,0.0,0.0010194778442382812,MAX DEPTH,0.001984834671020508
1130,0.016077756881713867,0.0,0.0010066032409667969,MAX DEPTH,0.0020008087158203125
1131,0.015818357467651367,0.0,0.0020034313201904297,MAX DEPTH,0.002271413803100586
1132,0.016301393508911133,0.0,0.0005910396575927734,MAX DEPTH,0.0020983219146728516
1133,0.01600337028503418,0.0,0.0009846687316894531,MAX DEPTH,0.0019876956939697266
1134,0.015886306762695312,0.0009732246398925781,0.000995635986328125,MAX DEPTH,0.0020101070404052734
1135,0.016165494918823242,0.0010046958923339844,0.001005411148071289,MAX DEPTH,0.0019903182983398438
1136,0.016913890838623047,0.0,0.0010790824890136719,MAX DEPTH,0.0029211044311523438
1137,0.017184019088745117,0.0010180473327636719,0.0009007453918457031,MAX DEPTH,0.002084016799926758
1138,0.017998695373535156,0.0,0.002031087875366211,MAX DEPTH,0.001970052719116211
1139,0.01808309555053711,0.0,0.0010242462158203125,MAX DEPTH,0.0030100345611572266
1140,0.017992496490478516,0.0,0.001977682113647461,MAX DEPTH,0.001995563507080078
1141,0.01830005645751953,0.0,0.00101470947265625,MAX DEPTH,0.0029892921447753906
1142,0.017997264862060547,0.0,0.00203704833984375,MAX DEPTH,0.0019838809967041016
1143,0.017989397048950195,0.0,0.002015352249145508,MAX DEPTH,0.0019996166229248047
1144,0.01790785789489746,0.0,0.0009999275207519531,MAX DEPTH,0.002000093460083008
1145,0.015253305435180664,0.0,0.0010044574737548828,MAX DEPTH,0.001995086669921875
1146,0.015903234481811523,0.0,0.00109100341796875,MAX DEPTH,0.001995563507080078
1147,0.015999555587768555,0.0,0.0010790824890136719,MAX DEPTH,0.003021717071533203
1148,0.016553401947021484,0.0,0.0009984970092773438,MAX DEPTH,0.0030031204223632812
1149,0.016416311264038086,0.0,0.0010352134704589844,MAX DEPTH,0.0022161006927490234
1150,0.016269922256469727,0.0,0.0009696483612060547,MAX DEPTH,0.002003192901611328
1151,0.01597905158996582,0.0,0.00099945068359375,MAX DEPTH,0.003009319305419922
1152,0.01646709442138672,0.0,0.0011093616485595703,MAX DEPTH,0.0030031204223632812
1153,0.01625657081604004,0.0,0.001007080078125,MAX DEPTH,0.0019867420196533203
1154,0.016262531280517578,0.0,0.0020020008087158203,MAX DEPTH,0.002006053924560547
1155,0.01699995994567871,0.0,0.0010254383087158203,MAX DEPTH,0.0019805431365966797
1156,0.016978979110717773,0.0,0.0010180473327636719,MAX DEPTH,0.0030012130737304688
1157,0.017993450164794922,0.0,0.0019123554229736328,MAX DEPTH,0.002205371856689453
1158,0.01714611053466797,0.0,0.0020036697387695312,MAX DEPTH,0.0019059181213378906
1159,0.01616954803466797,0.0,0.002001047134399414,MAX DEPTH,0.0022132396697998047
1160,0.017073869705200195,0.0,0.0010001659393310547,MAX DEPTH,0.003000497817993164
1161,0.017325401306152344,0.0,0.0011487007141113281,MAX DEPTH,0.003027677536010742
1162,0.01816391944885254,0.0,0.0020003318786621094,MAX DEPTH,0.0019996166229248047
1163,0.01800084114074707,0.0,0.0019996166229248047,MAX DEPTH,0.002000093460083008
1164,0.017999887466430664,0.0,0.0009999275207519531,MAX DEPTH,0.0029997825622558594
1165,0.01856255531311035,0.0,0.0010004043579101562,MAX DEPTH,0.003144502639770508
1166,0.018999814987182617,0.0,0.0010001659393310547,MAX DEPTH,0.0029997825622558594
1167,0.020000457763671875,0.0,0.002000093460083008,MAX DEPTH,0.0019991397857666016
1168,0.018339872360229492,0.0009961128234863281,0.0011560916900634766,MAX DEPTH,0.002003192901611328
1169,0.018180131912231445,0.0010001659393310547,0.0009996891021728516,MAX DEPTH,0.002000093460083008
1170,0.018999338150024414,0.0,0.002000093460083008,MAX DEPTH,0.0019998550415039062
1171,0.018000364303588867,0.0,0.0019996166229248047,MAX DEPTH,0.0019996166229248047
1172,0.018590211868286133,0.0,0.0019996166229248047,MAX DEPTH,0.002142667770385742
1173,0.019161701202392578,0.0,0.0009996891021728516,MAX DEPTH,0.003000497817993164
1174,0.018999576568603516,0.0,0.0019998550415039062,MAX DEPTH,0.002000093460083008
1175,0.01841449737548828,0.0,0.0010006427764892578,MAX DEPTH,0.0031592845916748047
1176,0.019001007080078125,0.0,0.0019991397857666016,MAX DEPTH,0.0019991397857666016
1177,0.018999576568603516,0.0,0.0010001659393310547,MAX DEPTH,0.003000020980834961
1178,0.019000530242919922,0.0,0.001558065414428711,MAX DEPTH,0.0024461746215820312
1179,0.01900792121887207,0.0,0.002000093460083008,MAX DEPTH,0.0019998550415039062
1180,0.01858830451965332,0.0,0.002000570297241211,MAX DEPTH,0.002111196517944336
1181,0.01819157600402832,0.0,0.0010073184967041016,MAX DEPTH,0.0019919872283935547
1182,0.016999244689941406,0.0,0.000978708267211914,MAX DEPTH,0.002032041549682617
1183,0.0160067081451416,0.0,0.0019867420196533203,MAX DEPTH,0.0019991397857666016
1184,0.01761794090270996,0.0001773834228515625,0.0011456012725830078,MAX DEPTH,0.0019104480743408203
1185,0.018286705017089844,0.0,0.0011134147644042969,MAX DEPTH,0.001974821090698242
1186,0.017257213592529297,0.0,0.0010967254638671875,MAX DEPTH,0.0019240379333496094
1187,0.01704716682434082,0.0,0.0019228458404541016,MAX DEPTH,0.0020728111267089844
1188,0.01800370216369629,0.0,0.0019919872283935547,MAX DEPTH,0.001997232437133789
1189,0.01707315444946289,0.0,0.002020120620727539,MAX DEPTH,0.001988649368286133
1190,0.0179140567779541,0.0,0.0010008811950683594,MAX DEPTH,0.0020051002502441406
1191,0.017162799835205078,0.0,0.0009698867797851562,MAX DEPTH,0.0029935836791992188
1192,0.018023252487182617,0.0,0.00098419189453125,MAX DEPTH,0.0020024776458740234
1193,0.017006874084472656,0.0,0.0019922256469726562,MAX DEPTH,0.0019795894622802734
1194,0.017012834548950195,0.0,0.000995635986328125,MAX DEPTH,0.003015756607055664
1195,0.017899751663208008,0.0,0.0020008087158203125,MAX DEPTH,0.0021016597747802734
1196,0.01844167709350586,0.0,0.0009000301361083984,MAX DEPTH,0.0032033920288085938
1197,0.019145965576171875,0.0,0.0019254684448242188,MAX DEPTH,0.001994609832763672
1198,0.01800084114074707,0.0,0.0020999908447265625,MAX DEPTH,0.001901865005493164
1199,0.017749786376953125,0.0,0.0011143684387207031,MAX DEPTH,0.0020041465759277344
1200,0.01730656623840332,0.0,0.0011742115020751953,MAX DEPTH,0.0031049251556396484
1201,0.018291711807250977,0.0,0.0009899139404296875,MAX DEPTH,0.0020084381103515625
1202,0.017998218536376953,0.0,0.0010225772857666016,MAX DEPTH,0.0019965171813964844
1203,0.01781153678894043,0.0,0.0011091232299804688,MAX DEPTH,0.002919912338256836
1204,0.018445730209350586,0.0,0.0010004043579101562,MAX DEPTH,0.001999378204345703
1205,0.01899862289428711,0.0,0.0009999275207519531,MAX DEPTH,0.003000020980834961
1206,0.021042823791503906,0.0,0.0009911060333251953,MAX DEPTH,0.0029990673065185547
1207,0.01900005340576172,0.0,0.0009999275207519531,MAX DEPTH,0.0029997825622558594
1208,0.020000219345092773,0.0010018348693847656,0.0009987354278564453,MAX DEPTH,0.002998828887939453
1209,0.02031993865966797,0.0,0.0010001659393310547,MAX DEPTH,0.003137350082397461
1210,0.02015209197998047,0.0,0.0019998550415039062,MAX DEPTH,0.0019998550415039062
1211,0.018999576568603516,0.0,0.0019998550415039062,MAX DEPTH,0.0019998550415039062
1212,0.01999974250793457,0.0,0.0010001659393310547,MAX DEPTH,0.0030002593994140625
1213,0.01999974250793457,0.0,0.002000093460083008,MAX DEPTH,0.0019998550415039062
1214,0.020253419876098633,0.0,0.001134634017944336,MAX DEPTH,0.004271030426025391
1215,0.020025253295898438,0.0,0.0010747909545898438,MAX DEPTH,0.003027200698852539
1216,0.018923521041870117,0.0,0.002034902572631836,MAX DEPTH,0.0020089149475097656
1217,0.018056631088256836,0.0,0.0010075569152832031,MAX DEPTH,0.001997232437133789
1218,0.018268108367919922,0.0,0.0022339820861816406,MAX DEPTH,0.0020067691802978516
1219,0.018325328826904297,0.0008981227874755859,0.0010967254638671875,MAX DEPTH,0.002020597457885742
1220,0.01900315284729004,0.0,0.001028299331665039,MAX DEPTH,0.001996755599975586
1221,0.018001317977905273,0.0,0.0020253658294677734,MAX DEPTH,0.0019659996032714844
1222,0.01803278923034668,0.0,0.0020062923431396484,MAX DEPTH,0.0019936561584472656
1223,0.018028736114501953,0.0,0.002081632614135742,MAX DEPTH,0.0019207000732421875
1224,0.019002199172973633,0.0,0.000997304916381836,MAX DEPTH,0.003000974655151367
1225,0.0209958553314209,0.0,0.0009996891021728516,MAX DEPTH,0.0019991397857666016
1226,0.018283843994140625,0.0,0.00191497802734375,MAX DEPTH,0.0021028518676757812
1227,0.018079280853271484,0.0,0.0010449886322021484,MAX DEPTH,0.002960681915283203
1228,0.018585681915283203,0.0010209083557128906,0.0011513233184814453,MAX DEPTH,0.002112150192260742
1229,0.019300222396850586,0.0,0.0010247230529785156,MAX DEPTH,0.001979351043701172
1230,0.019008398056030273,0.0,0.0010251998901367188,MAX DEPTH,0.001976490020751953
1231,0.01819443702697754,0.0,0.0019750595092773438,MAX DEPTH,0.0021584033966064453
1232,0.01919865608215332,0.0,0.001995086669921875,MAX DEPTH,0.0020041465759277344
1233,0.02010178565979004,0.0,0.0008966922760009766,MAX DEPTH,0.002081632614135742
1234,0.020041704177856445,0.0,0.0019371509552001953,MAX DEPTH,0.0020084381103515625
1235,0.018998384475708008,0.0,0.0019991397857666016,MAX DEPTH,0.0019156932830810547
1236,0.01900506019592285,0.0,0.0009965896606445312,MAX DEPTH,0.002982616424560547
1237,0.01877760887145996,0.0,0.0011205673217773438,MAX DEPTH,0.003035306930541992
1238,0.019564151763916016,0.0,0.0009753704071044922,MAX DEPTH,0.0020356178283691406
1239,0.018137454986572266,0.0009970664978027344,0.0010035037994384766,MAX DEPTH,0.001997232437133789
1240,0.01897573471069336,0.0,0.0010180473327636719,MAX DEPTH,0.002282857894897461
1241,0.018916606903076172,0.0,0.0010769367218017578,MAX DEPTH,0.0029222965240478516
1242,0.020002126693725586,0.0,0.0009975433349609375,MAX DEPTH,0.0020804405212402344
1243,0.018967866897583008,0.0010008811950683594,0.0009369850158691406,MAX DEPTH,0.002064943313598633
1244,0.019330501556396484,0.0,0.0010771751403808594,MAX DEPTH,0.003030061721801758
1245,0.01942133903503418,0.0,0.0010275840759277344,MAX DEPTH,0.002969026565551758
1246,0.020000457763671875,0.0,0.0010192394256591797,MAX DEPTH,0.0029265880584716797
1247,0.020052433013916016,0.0,0.0010190010070800781,MAX DEPTH,0.0030591487884521484
1248,0.021001338958740234,0.0,0.0010149478912353516,MAX DEPTH,0.003010988235473633
1249,0.021010875701904297,0.0,0.0009551048278808594,MAX DEPTH,0.003033161163330078
1250,0.020917415618896484,0.0,0.000995635986328125,MAX DEPTH,0.0031080245971679688
1251,0.02022838592529297,0.0010979175567626953,0.0010743141174316406,MAX DEPTH,0.002003908157348633
1252,0.01998448371887207,0.0,0.001007080078125,MAX DEPTH,0.0029120445251464844
1253,0.02108001708984375,0.0,0.0020034313201904297,MAX DEPTH,0.002000093460083008
1254,0.02100658416748047,0.0,0.0019681453704833984,MAX DEPTH,0.002002239227294922
1255,0.02200484275817871,0.0,0.000988006591796875,MAX DEPTH,0.0030202865600585938
1256,0.02200484275817871,0.0,0.0009789466857910156,MAX DEPTH,0.002995729446411133
1257,0.022011518478393555,0.0,0.000993967056274414,MAX DEPTH,0.0030014514923095703
1258,0.02201700210571289,0.0,0.0009877681732177734,MAX DEPTH,0.002912282943725586
1259,0.0209958553314209,0.0,0.002077817916870117,MAX DEPTH,0.0029234886169433594
1260,0.0230867862701416,0.0009157657623291016,0.001031637191772461,MAX DEPTH,0.0029659271240234375
1261,0.02215719223022461,0.0,0.001024484634399414,MAX DEPTH,0.0029702186584472656
1262,0.022999048233032227,0.0,0.0019998550415039062,MAX DEPTH,0.002019643783569336
1263,0.022002696990966797,0.0,0.0010113716125488281,MAX DEPTH,0.0029747486114501953
1264,0.022106647491455078,0.0,0.0010166168212890625,MAX DEPTH,0.003007173538208008
1265,0.02226424217224121,0.0,0.001997232437133789,MAX DEPTH,0.003000974655151367
1266,0.022001028060913086,0.0009188652038574219,0.0010001659393310547,MAX DEPTH,0.003092527389526367
1267,0.02353811264038086,0.0,0.0018949508666992188,MAX DEPTH,0.0020809173583984375
1268,0.022929906845092773,0.0,0.0019731521606445312,MAX DEPTH,0.0031096935272216797
1269,0.023298978805541992,0.0,0.0019958019256591797,MAX DEPTH,0.00197601318359375
1270,0.022005081176757812,0.0,0.002001523971557617,MAX DEPTH,0.002000570297241211
1271,0.0219576358795166,0.0010313987731933594,0.000885009765625,MAX DEPTH,0.0030853748321533203
1272,0.02300286293029785,0.0,0.0010197162628173828,MAX DEPTH,0.0030121803283691406
1273,0.021917104721069336,0.0,0.0010843276977539062,MAX DEPTH,0.0030205249786376953
1274,0.01935267448425293,0.0,0.0020813941955566406,MAX DEPTH,0.001998424530029297
1275,0.020914793014526367,0.0,0.0010402202606201172,MAX DEPTH,0.001958131790161133
1276,0.02101612091064453,0.0,0.0020308494567871094,MAX DEPTH,0.001920461654663086
1277,0.020075559616088867,0.0,0.0020012855529785156,MAX DEPTH,0.0020151138305664062
1278,0.020212411880493164,0.0,0.0019948482513427734,MAX DEPTH,0.0020036697387695312
1279,0.019993305206298828,0.0,0.0010325908660888672,MAX DEPTH,0.003003835678100586
1280,0.020969867706298828,0.0010066032409667969,0.0010082721710205078,MAX DEPTH,0.002997159957885742
1281,0.020995140075683594,0.0,0.001020193099975586,MAX DEPTH,0.002976655960083008
1282,0.021003246307373047,0.0,0.0019083023071289062,MAX DEPTH,0.002077341079711914
1283,0.021114826202392578,0.0,0.002073049545288086,MAX DEPTH,0.002055644989013672
1284,0.02099609375,0.0,0.0019998550415039062,MAX DEPTH,0.0020003318786621094
1285,0.02200007438659668,0.0,0.002004861831665039,MAX DEPTH,0.002995014190673828
1286,0.021999835968017578,0.0010004043579101562,0.0009996891021728516,MAX DEPTH,0.003000020980834961
1287,0.02299976348876953,0.0,0.0010001659393310547,MAX DEPTH,0.003000020980834961
1288,0.022270917892456055,0.0,0.0019948482513427734,MAX DEPTH,0.002000093460083008
1289,0.01999378204345703,0.0,0.000997781753540039,MAX DEPTH,0.0030159950256347656
1290,0.020993709564208984,0.0,0.0009968280792236328,MAX DEPTH,0.0029997825622558594
1291,0.020551443099975586,0.0,0.001955270767211914,MAX DEPTH,0.0020079612731933594
1292,0.0212094783782959,0.0,0.0010118484497070312,MAX DEPTH,0.002989053726196289
1293,0.022997140884399414,0.0,0.0020105838775634766,MAX DEPTH,0.003002166748046875
1294,0.023989439010620117,0.0,0.0019998550415039062,MAX DEPTH,0.003008127212524414
1295,0.022993087768554688,0.0,0.002006053924560547,MAX DEPTH,0.002022981643676758
1296,0.023290634155273438,0.0010023117065429688,0.0009996891021728516,MAX DEPTH,0.0030219554901123047
1297,0.022974252700805664,0.0,0.0020041465759277344,MAX DEPTH,0.003000020980834961
1298,0.023020267486572266,0.0,0.001981973648071289,MAX DEPTH,0.003000974655151367
1299,0.023438453674316406,0.0,0.0019197463989257812,MAX DEPTH,0.0030846595764160156
1300,0.024933576583862305,0.0,0.0009834766387939453,MAX DEPTH,0.002998828887939453
1301,0.024001121520996094,0.0,0.0010333061218261719,MAX DEPTH,0.003044605255126953
1302,0.025058507919311523,0.0,0.001112222671508789,MAX DEPTH,0.0029914379119873047
1303,0.020084857940673828,0.0,0.001142263412475586,MAX DEPTH,0.002988576889038086
1304,0.02099752426147461,0.0,0.002002716064453125,MAX DEPTH,0.0019881725311279297
1305,0.02099323272705078,0.0,0.0010004043579101562,MAX DEPTH,0.0030126571655273438
1306,0.021294116973876953,0.0,0.0011699199676513672,MAX DEPTH,0.0031213760375976562
1307,0.02191638946533203,0.0,0.002093791961669922,MAX DEPTH,0.0019850730895996094
1308,0.022007465362548828,0.0,0.0010590553283691406,MAX DEPTH,0.002902984619140625
1309,0.022002458572387695,0.0,0.0020751953125,MAX DEPTH,0.0029306411743164062
1310,0.022225379943847656,0.0,0.0009851455688476562,MAX DEPTH,0.0030117034912109375
1311,0.021608591079711914,0.0,0.0010411739349365234,MAX DEPTH,0.003031492233276367
1312,0.021995067596435547,0.0,0.0009744167327880859,MAX DEPTH,0.0030312538146972656
1313,0.021976709365844727,0.0,0.0009930133819580078,MAX DEPTH,0.0030095577239990234
1314,0.022597789764404297,0.0,0.0010066032409667969,MAX DEPTH,0.0029859542846679688
1315,0.021924972534179688,0.0,0.002079486846923828,MAX DEPTH,0.0029191970825195312
1316,0.02199411392211914,0.0,0.001999378204345703,MAX DEPTH,0.002000093460083008
1317,0.023000240325927734,0.0,0.0009996891021728516,MAX DEPTH,0.003000497817993164
1318,0.022248506546020508,0.0,0.0010101795196533203,MAX DEPTH,0.0029938220977783203
1319,0.023000240325927734,0.0,0.001996278762817383,MAX DEPTH,0.003003835678100586
1320,0.024012088775634766,0.0,0.001990079879760742,MAX DEPTH,0.0029964447021484375
1321,0.023267745971679688,0.0,0.002034902572631836,MAX DEPTH,0.0019996166229248047
1322,0.021005868911743164,0.0,0.0008854866027832031,MAX DEPTH,0.003001689910888672
1323,0.022002696990966797,0.0,0.00099945068359375,MAX DEPTH,0.0030434131622314453
1324,0.02203989028930664,0.0,0.001916646957397461,MAX DEPTH,0.0019979476928710938
1325,0.022035598754882812,0.0,0.001043558120727539,MAX DEPTH,0.0030090808868408203
1326,0.021844863891601562,0.0,0.0010139942169189453,MAX DEPTH,0.0032520294189453125
1327,0.021301984786987305,0.0,0.001999378204345703,MAX DEPTH,0.0020160675048828125
1328,0.02196645736694336,0.0,0.0009906291961669922,MAX DEPTH,0.0030295848846435547
1329,0.021796703338623047,0.0,0.0011060237884521484,MAX DEPTH,0.0030066967010498047
1330,0.022111177444458008,0.0,0.0009961128234863281,MAX DEPTH,0.002913236618041992
1331,0.02200484275817871,0.0,0.0020830631256103516,MAX DEPTH,0.0019981861114501953
1332,0.02200913429260254,0.0,0.0019989013671875,MAX DEPTH,0.0019540786743164062
1333,0.02333664894104004,0.0,0.0011374950408935547,MAX DEPTH,0.0031294822692871094
1334,0.02221536636352539,0.0,0.0010006427764892578,MAX DEPTH,0.003921985626220703
1335,0.02212071418762207,0.0,0.001965761184692383,MAX DEPTH,0.001992940902709961
1336,0.02212357521057129,0.0,0.0011513233184814453,MAX DEPTH,0.0031387805938720703
1337,0.022914409637451172,0.0,0.0011742115020751953,MAX DEPTH,0.002124309539794922
1338,0.022272586822509766,0.0,0.0009975433349609375,MAX DEPTH,0.0029985904693603516
1339,0.02300429344177246,0.0,0.0019161701202392578,MAX DEPTH,0.0029964447021484375
1340,0.02370285987854004,0.0,0.0020689964294433594,MAX DEPTH,0.002009153366088867
1341,0.02219557762145996,0.0,0.0019767284393310547,MAX DEPTH,0.0030007362365722656
1342,0.023009777069091797,0.0,0.0010292530059814453,MAX DEPTH,0.002968311309814453
1343,0.02303028106689453,0.0,0.0009696483612060547,MAX DEPTH,0.0030221939086914062
1344,0.02771282196044922,0.0,0.0020024776458740234,MAX DEPTH,0.0019915103912353516
1345,0.0220339298248291,0.0,0.0019545555114746094,MAX DEPTH,0.0030202865600585938
1346,0.022988080978393555,0.0,0.0010116100311279297,MAX DEPTH,0.002987384796142578
1347,0.02300095558166504,0.0,0.0019156932830810547,MAX DEPTH,0.0031392574310302734
1348,0.024168968200683594,0.0,0.0010006427764892578,MAX DEPTH,0.002999544143676758
1349,0.022124290466308594,0.0,0.001980304718017578,MAX DEPTH,0.002976655960083008
1350,0.02500438690185547,0.00101470947265625,0.0009889602661132812,MAX DEPTH,0.002992868423461914
1351,0.024222373962402344,0.0,0.0020020008087158203,MAX DEPTH,0.0032949447631835938
1352,0.02299952507019043,0.0,0.0020003318786621094,MAX DEPTH,0.0020003318786621094
1353,0.024277210235595703,0.0,0.0020003318786621094,MAX DEPTH,0.0031528472900390625
1354,0.024425506591796875,0.0009999275207519531,0.0011382102966308594,MAX DEPTH,0.0029997825622558594
1355,0.024017333984375,0.0009996891021728516,0.0010008811950683594,MAX DEPTH,0.0029993057250976562
1356,0.025753021240234375,0.0,0.0019996166229248047,MAX DEPTH,0.002518177032470703
1357,0.02557969093322754,0.0,0.0009887218475341797,MAX DEPTH,0.003012418746948242
1358,0.026987075805664062,0.0,0.0027303695678710938,MAX DEPTH,0.00527501106262207
1359,0.03389883041381836,0.0,0.001996755599975586,MAX DEPTH,0.0030002593994140625
1360,0.03997349739074707,0.0,0.0020170211791992188,MAX DEPTH,0.002979755401611328
1361,0.029680252075195312,0.0,0.001997232437133789,MAX DEPTH,0.0019989013671875
1362,0.02310466766357422,0.0010020732879638672,0.001001119613647461,MAX DEPTH,0.002998828887939453
1363,0.022998809814453125,0.0,0.0020012855529785156,MAX DEPTH,0.003001689910888672
1364,0.023035287857055664,0.0,0.0020394325256347656,MAX DEPTH,0.0029897689819335938
1365,0.023003578186035156,0.0,0.001994609832763672,MAX DEPTH,0.003011941909790039
1366,0.024283170700073242,0.0,0.000990152359008789,MAX DEPTH,0.0030028820037841797
1367,0.022997617721557617,0.0,0.002020597457885742,MAX DEPTH,0.002003908157348633
1368,0.023985862731933594,0.0,0.0020215511322021484,MAX DEPTH,0.0018949508666992188
1369,0.02397608757019043,0.0,0.0019228458404541016,MAX DEPTH,0.002084493637084961
1370,0.023263216018676758,0.0,0.00191497802734375,MAX DEPTH,0.002106904983520508
1371,0.02400994300842285,0.0,0.001928091049194336,MAX DEPTH,0.0020673274993896484
1372,0.022986650466918945,0.0010068416595458984,0.0009980201721191406,MAX DEPTH,0.0029969215393066406
1373,0.025133609771728516,0.0,0.0009875297546386719,MAX DEPTH,0.0030090808868408203
1374,0.023110628128051758,0.0010151863098144531,0.0009844303131103516,MAX DEPTH,0.0030345916748046875
1375,0.025089025497436523,0.0,0.0018978118896484375,MAX DEPTH,0.0020754337310791016
1376,0.02454662322998047,0.0,0.001926422119140625,MAX DEPTH,0.0029664039611816406
1377,0.02419757843017578,0.0,0.0010311603546142578,MAX DEPTH,0.0029740333557128906
1378,0.024005413055419922,0.0,0.0010204315185546875,MAX DEPTH,0.0029764175415039062
1379,0.022995471954345703,0.0,0.00197601318359375,MAX DEPTH,0.0022988319396972656
1380,0.02303290367126465,0.0,0.001974344253540039,MAX DEPTH,0.003298044204711914
1381,0.02297806739807129,0.0,0.0019998550415039062,MAX DEPTH,0.0031387805938720703
1382,0.024388790130615234,0.0,0.002025604248046875,MAX DEPTH,0.0019237995147705078
1383,0.02400946617126465,0.0010287761688232422,0.0008769035339355469,MAX DEPTH,0.003073453903198242
1384,0.025115966796875,0.0,0.001004934310913086,MAX DEPTH,0.0030052661895751953
1385,0.023966550827026367,0.0,0.0010080337524414062,MAX DEPTH,0.0029921531677246094
1386,0.022975683212280273,0.0,0.0019979476928710938,MAX DEPTH,0.0030078887939453125
1387,0.024003267288208008,0.0,0.001007080078125,MAX DEPTH,0.002989053726196289
1388,0.023287296295166016,0.0,0.002005338668823242,MAX DEPTH,0.001971006393432617
1389,0.024308204650878906,0.0,0.0010116100311279297,MAX DEPTH,0.003207683563232422
1390,0.02402210235595703,0.0010781288146972656,0.0009226799011230469,MAX DEPTH,0.002997875213623047
1391,0.023955345153808594,0.0010271072387695312,0.0009717941284179688,MAX DEPTH,0.003250598907470703
1392,0.02618408203125,0.0,0.0010833740234375,MAX DEPTH,0.0030875205993652344
1393,0.02399897575378418,0.0,0.001984834671020508,MAX DEPTH,0.0029942989349365234
1394,0.024885177612304688,0.0,0.001024007797241211,MAX DEPTH,0.0029935836791992188
1395,0.02389693260192871,0.0,0.0010237693786621094,MAX DEPTH,0.0032830238342285156
